package_name,country,category,google_rank,pregdpr.permissions,permission_count,,package_name,country,category,google_rank,postgdpr.permissions,permission_count
com.rvappstudios.numbers123.toddler.counting.tracing,Germany,Ages 5 & Under,283,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE']",4,,com.vitotechnology.StarWalkKids2,United States,Ages 5 & Under,360,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK', 'com.vitotechnology.StarWalkKids2.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'com.android.vending.CHECK_LICENSE', 'com.android.vending.BILLING', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.WRITE_EXTERNAL_STORAGE']",9
com.vqh.sounds_for_kids,Germany,Ages 5 & Under,115,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS']",4,,kr.co.smartstudy.cartown_android_googlemarket,United States,Ages 5 & Under,436,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.ACCESS_NETWORK_STATE', 'kr.co.smartstudy.cartown_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
com.Xiibi.Puppets,Germany,Ages 5 & Under,483,"['android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",4,,kr.co.smartstudy.dinoworld_android_googlemarket,United States,Ages 5 & Under,329,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.ACCESS_NETWORK_STATE', 'kr.co.smartstudy.dinoworld_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
de.rbb.sandmann,Germany,Ages 5 & Under,83,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.INTERNET']",4,,kr.co.smartstudy.pinkfong123numbers_android_googlemarket,United States,Ages 5 & Under,494,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.ACCESS_NETWORK_STATE', 'kr.co.smartstudy.pinkfong123numbers_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
de.start2dream.phantasiereisen_fuer_kinder,Germany,Ages 5 & Under,464,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE']",4,,com.alzzam.eduar.coloringmagic,South Korea,Ages 5 & Under,203,"['android.permission.INTERNET', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_EXTERNAL_STORAGE']",9
de.WDR.DerElefant,Germany,Ages 5 & Under,34,"['android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",4,,com.animocabrands.google.ThomasAndFriendsEngineKingdom,South Korea,Ages 5 & Under,231,"['android.permission.RECORD_AUDIO', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK']",9
net.cleverbit.LearnAnimals,Germany,Ages 5 & Under,276,"['android.permission.INTERNET', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE']",4,,com.budgestudios.googleplay.StrawberryShortcakeIceCreamIsland,South Korea,Ages 5 & Under,95,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.VIBRATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK']",9
se.appfamily.babyphone.free,Germany,Ages 5 & Under,210,"['android.permission.WAKE_LOCK', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE']",4,,com.budgestudios.StrawberryShortcakeBakeShare,South Korea,Ages 5 & Under,406,"['android.permission.INTERNET', 'android.permission.VIBRATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.RECORD_AUDIO', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK']",9
air.bftv.larryABCs,United States,Ages 5 & Under,324,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK']",5,,com.budgestudios.StrawberryShortcakePocketLockets,South Korea,Ages 5 & Under,271,"['android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK']",9
air.com.nar.farmanimals,United States,Ages 5 & Under,479,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK']",5,,com.Figuromo.FiguromoSM,South Korea,Ages 5 & Under,255,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.alarm.permission.SET_ALARM', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.android.vending.BILLING']",9
air.com.peppapig.activitymaker,United States,Ages 5 & Under,193,"['android.permission.CAMERA', 'android.permission.WAKE_LOCK', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET']",5,,com.hasbro.mlpcoreAPPSTORE,South Korea,Ages 5 & Under,193,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.READ_PHONE_STATE']",9
air.cz.cfc.androidgp.AbbyBasicSkillsLite,United States,Ages 5 & Under,465,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.CHECK_LICENSE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE']",5,,com.kebikids.IngiDonghwa,South Korea,Ages 5 & Under,293,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.READ_OWNER_DATA', 'android.permission.WRITE_OWNER_DATA', 'com.android.vending.BILLING']",9
com.aboutfun.kidspuzzles,United States,Ages 5 & Under,468,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'com.android.vending.BILLING']",5,,com.letterschool.lite,South Korea,Ages 5 & Under,409,"['android.permission.READ_EXTERNAL_STORAGE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_WIFI_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.letterschool.lite.permission.C2D_MESSAGE']",9
com.appquiz.baby.ballons,United States,Ages 5 & Under,127,"['com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.INTERNET']",5,,com.tiltangames.dinopuzzle,South Korea,Ages 5 & Under,113,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.CHECK_LICENSE', 'com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.CAMERA', 'android.permission.RECORD_AUDIO', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",9
com.appquiz.educational.games,United States,Ages 5 & Under,447,"['com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.INTERNET']",5,,jp.smarteducation.tofusushi,South Korea,Ages 5 & Under,25,"['android.permission.INTERNET', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.android.vending.BILLING', 'android.permission.CAMERA', 'com.google.android.c2dm.permission.RECEIVE', 'jp.smarteducation.tofusushi.permission.C2D_MESSAGE']",9
com.beansprites.mypretendairportFREE,United States,Ages 5 & Under,367,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.BILLING']",5,,kr.co.smartstudy.bedtime_android_googlemarket,South Korea,Ages 5 & Under,177,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'kr.co.smartstudy.bedtime_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
com.beansprites.mypretendhospital,United States,Ages 5 & Under,430,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.BILLING']",5,,kr.co.smartstudy.cartown_android_googlemarket,South Korea,Ages 5 & Under,112,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'kr.co.smartstudy.cartown_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
com.bimiboo.colors,United States,Ages 5 & Under,412,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.android.vending.BILLING']",5,,kr.co.smartstudy.dinoworld_android_googlemarket,South Korea,Ages 5 & Under,61,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'kr.co.smartstudy.dinoworld_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
com.bimiboo.playandlearn,United States,Ages 5 & Under,84,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.android.vending.BILLING']",5,,kr.co.smartstudy.hangulganada_android_googlemarket,South Korea,Ages 5 & Under,79,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'kr.co.smartstudy.hangulganada_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
com.drpanda.drpandacandyfactory.fun,United States,Ages 5 & Under,164,"['com.android.vending.CHECK_LICENSE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE']",5,,kr.co.smartstudy.hanguliyaho_android_googlemarket,South Korea,Ages 5 & Under,105,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'kr.co.smartstudy.hanguliyaho_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
com.drpanda.funfair.free,United States,Ages 5 & Under,161,"['com.android.vending.CHECK_LICENSE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE']",5,,kr.co.smartstudy.kidspuzzlefun_android_googlemarket,South Korea,Ages 5 & Under,154,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.ACCESS_NETWORK_STATE', 'kr.co.smartstudy.kidspuzzlefun_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
com.drpanda.town.mall,United States,Ages 5 & Under,76,"['com.android.vending.CHECK_LICENSE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE']",5,,kr.co.smartstudy.mothergoose_android_googlemarket,South Korea,Ages 5 & Under,279,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'kr.co.smartstudy.mothergoose_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
com.drpanda.town.street,United States,Ages 5 & Under,86,"['com.android.vending.CHECK_LICENSE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE']",5,,kr.co.smartstudy.pinkfong123numbers_android_googlemarket,South Korea,Ages 5 & Under,137,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'kr.co.smartstudy.pinkfong123numbers_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
com.edujoy.dentist,United States,Ages 5 & Under,94,"['com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.INTERNET']",5,,kr.co.smartstudy.tracingworld_android_googlemarket,South Korea,Ages 5 & Under,34,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'kr.co.smartstudy.tracingworld_android_googlemarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE']",9
com.edujoy.masha.games,United States,Ages 5 & Under,214,"['com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.INTERNET']",5,,com.animocabrands.google.ThomasAndFriendsEngineKingdom,Germany,Ages 5 & Under,93,"['android.permission.RECORD_AUDIO', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK']",9
com.funcov.babyplay,United States,Ages 5 & Under,366,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.funcov.babyplay.permission.C2D_MESSAGE']",5,,com.budgestudios.CaillouCheckUp,Germany,Ages 5 & Under,33,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.RECORD_AUDIO', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK', 'com.android.vending.BILLING']",9
com.ImagineLearning.IL,United States,Ages 5 & Under,388,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.RECORD_AUDIO', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK']",5,,com.budgestudios.CaillouGoodNight,Germany,Ages 5 & Under,41,"['android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.RECORD_AUDIO', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK']",9
com.imult.leotig,United States,Ages 5 & Under,268,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.RECEIVE_BOOT_COMPLETED']",5,,com.budgestudios.googleplay.StrawberryShortcakeIceCreamIsland,Germany,Ages 5 & Under,22,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.VIBRATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK']",9
